NatID,SMILES
1528,CC(=O)OC[C@@]12[C@@H](OC(C)=O)[C@@H](OC(C)=O)C[C@@H](C)[C@@]13C[C@@H]([C@H](OC(=O)c1ccccc1)[C@@H]2OC(C)=O)C(C)(C)O3
1529,CC(=O)OC1[C@@H](OC(=O)CC(C)C)[C@]2(C)[C@@H](OC(=O)c3ccccc3)[C@@H](OC(C)=O)C[C@@H](C)[C@]23OC(C)(C)[C@H]1[C@H]3OC(C)=O
1530,CC(=O)OC1[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](OC(=O)c3ccccc3)[C@]3(C)[C@@H](OC(C)=O)[C@@H](OC(=O)c4ccccc4)C[C@@H](C)[C@@]13OC2(C)C
1531,CC(=O)OC1[C@H]2[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@]3(C)[C@@H](OC(=O)c4ccccc4)[C@@H](OC(C)=O)C[C@@H](C)[C@@]13OC2(C)C
1532,CC(=O)OC1[C@@H](OC(=O)c2ccccc2)[C@]2(C)[C@@H](OC(C)=O)[C@@H](O)C[C@@H](C)[C@]23OC(C)(C)[C@H]1[C@H]3OC(C)=O
1533,CC(=O)OC[C@]12[C@H](OC(=O)c3ccccc3)[C@H](OC(=O)CC(C)C)[C@@H]3C(OC(C)=O)[C@]1(OC3(C)C)[C@H](C)C[C@H](O)[C@@H]2OC(C)=O
1534,CC(=O)OC[C@]12[C@H](OC(=O)c3ccccc3)[C@H](OC(=O)c3ccccc3)[C@@H]3C(OC(C)=O)[C@]1(OC3(C)C)[C@H](C)C[C@H](O)[C@@H]2OC(C)=O
1535,CC(=O)OC[C@]12[C@H](OC(=O)c3ccccc3)C(OC(C)=O)[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@H](C)C[C@H](O)[C@@H]2OC(C)=O
1536,CC(=O)OC[C@]12[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]3C(OC(=O)N(C)C)[C@@]14O[C@@]3(C)COC(=O)c1cccnc1CCC(C)C(=O)O[C@@H]([C@H](OC(C)=O)[C@@H]2OC(C)=O)[C@]4(C)O
1537,CC(=O)OC[C@]12[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]3C(=O)[C@@]14O[C@@]3(C)COC(=O)c1cccnc1CCC(C)C(=O)O[C@@H]([C@H](OC(C)=O)[C@@H]2OC(C)=O)[C@]4(C)O
1538,CC(=O)OC[C@]12[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]3[C@@H](OC(C)=O)[C@@]14O[C@@]3(C)COC(=O)c1cccnc1CC[C@@H](C)C(=O)O[C@@H]([C@H](OC(C)=O)[C@@H]2OC(C)=O)[C@]4(C)O
1539,CC(=O)OC[C@]12[C@H](OC(C)=O)C(=O)[C@@H]3[C@@H](O)[C@@]14O[C@@]3(C)COC(=O)c1cccnc1CCC(C)C(=O)O[C@@H]([C@H](OC(C)=O)[C@@H]2OC(C)=O)[C@]4(C)O
1540,CC(=O)OC[C@]12[C@H](OC(C)=O)[C@@H](O)[C@@H]3C(O)[C@@]14O[C@@]3(C)COC(=O)c1cccnc1CCC(C)C(=O)O[C@@H]([C@H](OC(C)=O)[C@@H]2OC(C)=O)[C@]4(C)O
1541,CC(=O)OC[C@]12[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]3C(O)[C@@]14O[C@@]3(C)COC(=O)c1cccnc1CCC(C)C(=O)O[C@@H]([C@H](OC(C)=O)[C@@H]2OC(C)=O)[C@]4(C)O
1542,CC(=O)OC[C@]12[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]3C(OC(C)=O)[C@@]14O[C@@]3(C)COC(=O)c1cccnc1CCC(C)C(=O)O[C@@H]([C@H](OC(C)=O)[C@@H]2OC(C)=O)[C@]4(C)O
1543,CC(=O)OC[C@]12[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]3[C@@H](OC(=O)c4ccc(Br)cc4)[C@@]14O[C@@]3(C)COC(=O)c1cccnc1CCC(C)C(=O)O[C@@H]([C@H](OC(C)=O)[C@@H]2OC(C)=O)[C@]4(C)O
1544,CC(=O)OC[C@]12[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]3[C@@H](OC(=O)c4cccnc4)[C@@]14O[C@@]3(C)COC(=O)c1cccnc1CCC(C)C(=O)O[C@@H]([C@H](OC(C)=O)[C@@H]2OC(C)=O)[C@]4(C)O
1545,CC(=O)OC[C@]12[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]3[C@@H](OC(=O)c4ccco4)[C@@]14O[C@@]3(C)COC(=O)c1cccnc1CCC(C)C(=O)O[C@@H]([C@H](OC(C)=O)[C@@H]2OC(C)=O)[C@]4(C)O
1546,CCCCCCCCCCCC(=O)O[C@@H]1[C@H]2[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@]3(COC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]4OC(=O)C(C)CCc5ncccc5C(=O)OC[C@]2(C)O[C@]13[C@@]4(C)O
1547,CC(=O)OC[C@]12[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]3C(OC(C)=O)[C@@]14O[C@@]3(C)COC(=O)c1cnccc1CC[C@H](C)C(=O)O[C@@H]([C@H](OC(C)=O)[C@@H]2OC(C)=O)[C@]4(C)O
1548,CC(=O)OC[C@]12[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]3OC(=O)[C@@H](C)[C@H](C)c4ncccc4C(=O)OC[C@@]4(C)O[C@@]1([C@H]3C)[C@@H](OC(C)=O)[C@@H]4C(=O)[C@@H]2OC(C)=O
1549,CC(=O)OC[C@]12[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]3C(OC(C)=O)[C@@]14O[C@@]3(C)COC(=O)c1cccnc1CC[C@H](C)C(=O)O[C@@H]([C@H](OC(C)=O)[C@@H]2OC(C)=O)[C@]4(C)O
1550,CC1(C)C=C2[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)CC1
1551,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
1552,O=C(Cl)c1ccco1
1553,CC(=O)OC[C@]12[C@H](OC(C)=O)[C@H](OC(=O)c3ccccc3)[C@@H]3C(OC(C)=O)[C@]1(OC3(C)C)[C@H](C)C[C@H](OC(C)=O)[C@@H]2OC(C)=O
1554,Oc1cccc(O)c1
1555,O=C(O)c1ccccc1O
1556,CCC(=O)O
1557,CC(C)=C1C[C@@]2(C)C(=CC1=O)CCC[C@@H]2C
1558,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
1559,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
1560,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(=O)C=C4C=CCC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
1561,CC(C)[C@H](C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
1562,C[n+]1cccc(C(=O)[O-])c1
1563,C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@H]1O
1564,C=C(C)C1CC=C(C)CC1
1565,C=CC(C)(O)CCC=C(C)C
1566,CC1=CCC2CC1C2(C)C
1567,CCC(C)C(=O)O[C@@H]1[C@@H]2OC(=O)[C@]3(C)[C@H]1C[C@@]14C2=CO[C@@H](OC(=O)CC(C)(C)O)[C@@H]1C[C@@H](O)[C@H]43
1568,CC(=O)OC(C)(C)CC(=O)O[C@@H]1[C@@H]2OC(=O)[C@]3(C)[C@H]1C[C@@]14C2=CO[C@@H](OC(=O)CC(C)(C)O)[C@@H]1C[C@@H](O)[C@H]43
1569,CC(=O)OC(C)C(C)C(=O)OC1C2OC(=O)C3(C)C1CC14C2=COC(OC(=O)C(C)C(C)O)C1CC(O)C34
1570,CC(=O)OC(C)C(C)C(=O)OC1OC=C2C3OC(=O)C4(C)C(CC25C1CC(O)C45)C3OC(=O)CC(C)(C)O
1571,CC(=O)OC(C)C(C)C(=O)OC1C2OC(=O)C3(C)C1CC14C2=COC(OC(=O)CC(C)(C)O)C1CC(O)C34
1572,CC(=O)O[C@@H]1[C@@H]2OC(=O)[C@]3(C)[C@H]1C[C@@]14C2=CO[C@@H](OC(=O)CC(C)(C)O)[C@@H]1C[C@@H](O)[C@H]43
1573,CC(C)CC(=O)O[C@@H]1[C@@H]2OC(=O)[C@]3(C)[C@H]1C[C@@]14C2=CO[C@@H](OC(=O)CC(C)(C)O)[C@@H]1C[C@@H](O)[C@H]43
1574,CC(=O)OC(C)C(C)C(=O)O[C@@H]1OC=C2[C@H]3OC(=O)[C@]4(C)[C@@H](C[C@]25[C@H]1C[C@@H](O)[C@H]54)[C@@H]3OC(C)=O
1575,CC(=O)O[C@@H]1[C@@H]2OC(=O)[C@]3(C)[C@H]1C[C@@]14C2=CO[C@@H](OC(=O)C(C)C(C)O)[C@@H]1C[C@@H](O)[C@H]43
1576,CC(C)CC(=O)O[C@@H]1[C@@H]2OC(=O)[C@]3(C)[C@H]1C[C@@]14C2=CO[C@@H](OC(=O)C(C)C(C)O)[C@@H]1C[C@@H](O)[C@H]43
1577,CCC(C)C(=O)O[C@@H]1[C@@H]2OC(=O)[C@]3(C)[C@H]1C[C@@]14C2=CO[C@@H](OC(=O)C(C)C(C)O)[C@@H]1C[C@@H](O)[C@H]43
1578,CC(=O)OC(C)C(C)C(=O)O[C@@H]1OC=C2[C@H]3OC(=O)[C@]4(C)[C@@H](C[C@]25[C@H]1C[C@@H](O)[C@H]54)[C@@H]3OC(=O)C(C)C(C)OC(C)=O
1579,CC(=O)OC(C)C(C)C(=O)O[C@@H]1OC=C2[C@H]3OC(=O)[C@]4(C)[C@@H](C[C@]25[C@H]1C[C@@H](O)[C@H]54)[C@@H]3OC(=O)CC(C)(C)OC(C)=O
1580,CCC(C)C(=O)O[C@@H]1[C@@H]2OC(=O)[C@]3(C)[C@H]1C[C@@]14C2=CO[C@@H](OC(=O)C(C)C(C)OC(C)=O)[C@@H]1C[C@@H](O)[C@H]43
1581,CC(=O)OC(C)C(C)C(=O)O[C@@H]1OC=C2[C@H]3OC(=O)[C@]4(C)[C@@H](C[C@]25[C@H]1C[C@@H](O)[C@H]54)[C@@H]3OC(=O)CC(C)C
1582,CCC(C)C(=O)O[C@@H]1C[C@H]2[C@H](OC(=O)C(C)C(C)O)OC=C3[C@H]4OC(=O)[C@]5(C)[C@@H](C[C@@]32[C@@H]15)[C@@H]4OC(=O)CC(C)(C)O
1583,CCC(C)C(=O)O[C@@H]1C[C@H]2[C@H](OC(=O)CC(C)(C)O)OC=C3[C@H]4OC(=O)[C@]5(C)[C@@H](C[C@@]32[C@@H]15)[C@@H]4OC(=O)CC(C)(C)O
1584,CC(=O)OC(C)(C)CC(=O)O[C@@H]1[C@@H]2OC(=O)[C@]3(C)[C@H]1C[C@@]14C2=CO[C@@H](OC(=O)C(C)C(C)O)[C@@H]1C[C@@H](O)[C@H]43
1585,CC(=O)OC(C)C(C)C(=O)O[C@@H]1[C@@H]2OC(=O)[C@]3(C)[C@H]1C[C@@]14C2=CO[C@@H](OC(=O)C(C)C(C)O)[C@@H]1C[C@@H](O)[C@H]43
1586,CO[C@@](C(=O)O[C@@H]1C[C@H]2[C@H](OC(=O)C(C)C(C)OC(C)=O)OC=C3[C@H]4OC(=O)[C@]5(C)[C@@H](C[C@@]32[C@@H]15)[C@@H]4OC(C)=O)(c1ccccc1)C(F)(F)F
1587,CO[C@](C(=O)O[C@@H]1C[C@H]2[C@H](OC(=O)C(C)C(C)OC(C)=O)OC=C3[C@H]4OC(=O)[C@]5(C)[C@@H](C[C@@]32[C@@H]15)[C@@H]4OC(C)=O)(c1ccccc1)C(F)(F)F
1588,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1O
1589,N/C(=C\c1cc(O)c(O)c(O)c1)C(=O)N[C@@H](Cc1c[nH]c2cc(Br)ccc12)C(=O)N/C=C/c1ccc(O)c(O)c1
1590,C=C[C@]1(C)CC[C@@H]2[C@@]3(C)CCC[C@@](C)(CO)[C@@H]3CC[C@@]2(C)O1
1591,C=C[C@@]1(C)CC[C@@H]2[C@@]3(C)CCC[C@@](C)(CO)[C@@H]3CC[C@@]2(C)O1
1592,C[C@@H](c1ccc2c(c1)CC[C@H]1[C@H]2C[C@@H]2O[C@@]23CC=C[C@H](O)[C@]13C)[C@H](O)C[C@]1(C)O[C@]1(C)CO
1593,C[C@@H](c1ccc2c(c1)CC[C@H]1[C@H]2C[C@@H]2O[C@@]23CC=C[C@H](O)[C@]13C)[C@H]1C[C@]2(C)O[C@]2(C)[C@H](O)O1
1594,C[C@@H](C1=CC(=O)[C@H]2[C@@H]3C[C@@H]4O[C@@]45CC=CC(=O)[C@]5(C)[C@H]3CC[C@]12C)[C@H]1C[C@]2(C)O[C@]2(C)[C@H](O)O1
1595,C/C=C/c1ccc(O[C@@H](C)[C@@H](O)c2cc(OC)c(OC)c(OC)c2)c(OC)c1
1596,COc1ccc(C(=O)C(C)Br)cc1OC
1597,C/C=C/c1ccc(O)c(OC)c1.[Na]
1598,C/C=C/c1ccc(OC(C)C(=O)c2cc(OC)c(OC)c(OC)c2)c(OC)c1
1599,C/C=C/c1ccc(OC(C)C(=O)c2ccc(OC)c(OC)c2)c(OC)c1
1600,C/C=C/c1ccc(O[C@H](C)[C@H](O)c2ccc(OC)c(OC)c2)c(OC)c1
1601,CO[C@@]12C[C@H]3[C@@H](C[C@H]4O[C@]45CC=CC(=O)[C@]35C)[C@@H]3CC[C@@](O)([C@@H]([C@H]4CC(C)=C(C)C(=O)O4)CO1)[C@]32C
1602,CC1=C(C)[C@H]([C@H]2O[C@@]3(O)C[C@H]4[C@@H](CC=C5CC=CC(=O)[C@@]54C)[C@@H]4CC[C@@](O)([C@@H]2CO)[C@]43C)OC1=O
1603,CC1=C(C)[C@@H]([C@H]2O[C@@]3(O)C[C@H]4[C@@H](CC=C5CC=CC(=O)[C@@]54C)[C@@H]4CC[C@@](O)([C@@H]2CO)[C@]43C)OC1=O
1604,CCO[C@@]12C[C@H]3[C@@H](C[C@@H](O)[C@@]4(Cl)CC=CC(=O)[C@]34C)[C@@H]3CC[C@@](O)([C@H](C)[C@@H]([C@@H]4OC(=O)C(C)=C4C)O1)[C@]32C
1605,CC1=C(C)C(=O)O[C@@H]([C@H]2CO[C@@]3(O)C[C@H]4[C@@H](C[C@H]5O[C@]56CCCC(=O)[C@]46C)[C@@H]4CC[C@]2(O)[C@]43C)C1
1606,CC1=C(C)[C@H]([C@H]2O[C@@]3(O)C[C@H]4[C@@H](C[C@@H](O)[C@@]5(Cl)CC=CC(=O)[C@]45C)[C@@H]4CC[C@@](O)([C@@H]2C)[C@]43C)OC1=O
1607,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@H](O)[C@H]2O)ccc1O
1608,C/C=C1\C[C@@H](C)[C@@](C)(O)C(=O)OC[C@H]2CCN3CC[C@@H](OC1=O)[C@@H]23
1609,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
1610,C/C=C1/C[C@@H](C)[C@@](C)(O)C(=O)OCC2=CCN3C[C@@H](O)[C@@H](OC1=O)[C@@H]23
1611,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O
1612,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2c1[nH]c1ccccc21
1613,C=C1c2[nH]c3ccccc3c2C[N@]2CC[C@@H]1/C(=C\C)C2
1614,CC[C@H]1[C@@H]2CCN3CC[C@@]4(C(=C2C(=O)OC)Nc2ccccc24)[C@@H]13
1615,C=C(C)[C@@H]1CC[C@@]2(C)OC3=C(C[C@@H]12)C(=O)[C@]1(O)CO[C@H]3C1
1616,CC(=O)OC1=C(c2ccccc2)C(=O)[C@H](O)[C@@]1(O)C(=O)c1ccccc1
1617,O=C1C(c2ccccc2)=C(O)[C@](O)(C(=O)c2ccccc2)[C@H]1O
1618,O=C1C(c2ccccc2)=C(O)[C@H](c2ccccc2)[C@@H]1O
1619,CC1=C(C)C(=O)O[C@@H]([C@@H](C)[C@H]2CC[C@H]3[C@H]4[C@H](C[C@H](O)[C@@]32C)[C@@]2(C)C(=O)C=CC[C@]2(O)[C@@H](O)[C@@H]4O)C1
1620,C[C@H]([C@H]1C[C@]2(C)O[C@]2(C)C(=O)O1)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)C(=O)C=CC[C@]1(O)[C@@H](O)[C@@H]3O
1621,CC1=C(C)C(=O)O[C@@H]([C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@H](O)[C@@H]5O[C@@]56CC=CC(=O)[C@]6(C)[C@H]4CC(=O)[C@@]32C)C1
1622,CC1=C(CO)C(=O)O[C@@H]([C@@H](C)[C@H]2[C@H](O)C[C@H]3[C@@H]4C[C@H]5O[C@]56CC=CC(=O)[C@]6(C)[C@H]4CC[C@@]32C)C1
1623,CC1=C(CO)C(=O)O[C@@H]([C@@H](C)[C@H]2C(=O)C[C@H]3[C@@H]4C[C@H]5O[C@]56CC=CC(=O)[C@]6(C)[C@H]4CC[C@@]32C)C1
1624,CC1=C(CO)C(=O)O[C@@H]([C@@H](C)[C@H]2C(=O)C[C@H]3[C@@H]4C[C@@H](O)[C@@]5(O)CC=CC(=O)[C@]5(C)[C@H]4CC[C@@]32C)C1
1625,CC1=C(CO)C(=O)O[C@@H]([C@@H](C)[C@H]2C(=O)C[C@H]3[C@@H]4C[C@@H](O)[C@@]5(Cl)CC=CC(=O)[C@]5(C)[C@H]4CC[C@@]32C)C1
1626,CC1=C(C)C(=O)O[C@@H]([C@@H](C)[C@H]2C(=O)C[C@H]3[C@@H]4C[C@@H](O)[C@@]5(O)CC=CC(=O)[C@]5(C)[C@H]4CC[C@@]32C)C1
1627,C[C@]12CC[C@H]3[C@@H](C[C@H]4O[C@]45CC=CC(=O)[C@]35C)[C@@H]1C[C@@H](O)[C@@H]2[C@@H]1C[C@]2(C)C[C@H]1OC(=O)[C@]2(C)O
1628,C[C@]12CC[C@H]3[C@@H](C[C@@H](O)[C@@]4(O)CC=CC(=O)[C@]34C)[C@@H]1C[C@@H](O)[C@@H]2[C@@H]1C[C@]2(C)C[C@H]1OC(=O)[C@]2(C)O
1629,C[C@]12CC[C@H]3[C@@H](C[C@H]4O[C@]45CC=CC(=O)[C@]35C)[C@@H]1C[C@@H](O)[C@@H]2[C@@H]1C[C@@]2(C)C(=O)O[C@@H]1C[C@]2(C)O
1630,C[C@]12CC[C@H]3[C@@H](C[C@@H](O)[C@@]4(O)CC=CC(=O)[C@]34C)[C@@H]1C[C@@H](O)[C@@H]2[C@@H]1C[C@@]2(C)C(=O)O[C@@H]1C[C@]2(C)O
1631,C[C@]12CC[C@H]3[C@@H](C[C@@H](O)[C@@]4(Cl)CC=CC(=O)[C@]34C)[C@@H]1C[C@@H](O)[C@@H]2[C@@H]1C[C@@]2(C)C(=O)O[C@@H]1C[C@]2(C)O
1632,C[C@]12CC[C@H]3[C@@H](C[C@@H](O)[C@@]4(Cl)CC=CC(=O)[C@]34C)[C@@H]1CC(=O)[C@@H]2[C@@H]1C[C@@]2(C)C(=O)O[C@@H]1C[C@]2(C)O
1633,CC1=C(C)C(=O)O[C@@H](/C(C)=C2\C(=O)C[C@H]3[C@@H]4[C@@H]5O[C@@H]5[C@@]5(O)CC=CC(=O)[C@]5(C)[C@H]4CC[C@]23C)C1
1634,CC(=O)O[C@H]1C[C@H]2[C@@H]3[C@@H]4O[C@@H]4[C@@]4(O)CC=CC(=O)[C@]4(C)[C@H]3CC[C@]2(C)/C1=C(\C)[C@H]1CC(C)=C(C)C(=O)O1
1635,CC1=C(C)C(=O)O[C@@H]([C@@H](C)[C@@]23OC(C)(C)O[C@@H]2C[C@H]2[C@@H]4[C@@H]5O[C@@H]5[C@@]5(O)CC=CC(=O)[C@]5(C)[C@H]4CC[C@@]23C)C1
1636,CC1=C(C)C(=O)O[C@@H](/C(C)=C2\[C@@H](O)C[C@H]3[C@@H]4[C@@H]5O[C@@H]5[C@@]5(O)CC=CC(=O)[C@]5(C)[C@H]4CC[C@]23C)C1
1637,CC1=C(C)C(=O)O[C@@H](/C(C)=C2\[C@H](O)C[C@H]3[C@@H]4[C@@H]5O[C@@H]5[C@@]5(O)CC=CC(=O)[C@]5(C)[C@H]4CC[C@]23C)C1
1638,CC1=C(C)C(=O)O[C@@H]([C@@H](C)[C@@]2(O)[C@H](O)C[C@H]3[C@@H]4[C@@H]5O[C@@H]5[C@@]5(O)CC=CC(=O)[C@]5(C)[C@H]4CC[C@@]32C)C1
1639,CC1=C(C)C(=O)O[C@@H]([C@@H](C)[C@@]2(O)CC[C@H]3[C@@H]4[C@@H]5O[C@@H]5[C@@]5(O)CC=CC(=O)[C@]5(C)[C@H]4CC[C@@]32C)C1
1640,CC1=C(C)C(=O)O[C@@H]([C@](C)(O)[C@H]2CC[C@H]3[C@@H]4[C@@H]5O[C@@H]5[C@@]5(O)CC=CC(=O)[C@]5(C)[C@H]4CC[C@@]32C)C1
1641,C[C@H]([C@H]1C[C@]2(C)O[C@]2(C)[C@H](O)O1)[C@H]1CC[C@H]2[C@@H]3[C@@H]4O[C@@H]4[C@@]4(O)CC=CC(=O)[C@]4(C)[C@H]3CC[C@@]21C
1642,CC[C@H](C)[C@H](NC(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(N)=O
1643,COc1c(OC)c2c(C)ccc(OC)c2oc1=O
1644,COc1cc(=O)oc2c(O)ccc(C)c12
1645,CC1=CC(=O)[C@@H]2[C@@H](C)CC[C@H]3[C@@H](C(C)C)CC[C@]3(C)C[C@@]12O
1646,CC(C)[C@H]1CC[C@]2(C)CC3=C(C(=O)C[C@@]3(C)O)[C@@H](C)CC[C@@H]12
1647,C=C[C@@]1(O)CC[C@@]2(C)[C@H](C)CC[C@@]2(C)[C@@H]1C
1648,C[C@@H]1CC[C@H]2C(=O)c3ccoc3C[C@@]12C
1649,C=C1[C@H](O)[C@@]23CC[C@@H]4[C@H](C(=O)O)C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@H]5OC(=O)CC(C)C)C[C@@]4(C)[C@@H]2CC[C@@H]1C3.[K]
1650,C[C@H]([C@H]1C[C@]2(C)O[C@]2(C)[C@H](O)O1)[C@]1(O)CC[C@]2(O)[C@@H]3C[C@H]4O[C@]45CC=CC(=O)[C@]5(C)[C@H]3CC[C@@]21C
1651,C[C@]12C[C@H]([C@H]3C[C@H]4C[C@]3(O)[C@@]3(C)CC[C@H]5[C@@H](C[C@@H](O)[C@@]6(Cl)CC=CC(=O)[C@]56C)[C@]43O)O[C@@H](O)[C@@]1(C)O2
1652,C[C@]12C[C@H]([C@H]3C[C@H]4C[C@]3(O)[C@@]3(C)CC[C@H]5[C@@H](CC[C@]67O[C@H]6C=CC(=O)[C@]57C)[C@]43O)O[C@@H](O)[C@@]1(C)O2
1653,C[C@]12C[C@H]([C@H]3C[C@H]4C[C@]3(O)[C@@]3(C)CC[C@H]5C(=C43)C[C@H]3O[C@]34CC=CC(=O)[C@]54C)O[C@@H](O)[C@@]1(C)O2
1654,C[C@]12C[C@H]([C@H]3C[C@H]4C[C@]3(O)[C@@]3(C)CC[C@H]5C(=C43)C[C@@H](O)[C@@]3(O)CC=CC(=O)[C@]53C)O[C@@H](O)[C@@]1(C)O2
1655,C[C@]12C[C@H]([C@H]3C[C@H]4C[C@]3(O)[C@@]3(C)CC[C@H]5C(=C43)C[C@@H](O)[C@@]3(Cl)CC=CC(=O)[C@]53C)O[C@@H](O)[C@@]1(C)O2
1656,C[C@H]([C@H]1C[C@]2(C)O[C@]2(C)[C@H](O)O1)[C@]1(O)CC[C@]2(O)[C@@H]3C[C@@H](O)[C@@]4(Cl)CC=CC(=O)[C@]4(C)[C@H]3CC[C@@]21C
1657,CC1=C(C)[C@@H]([C@@H]2O[C@@]3(O)C[C@H]4[C@@H](C[C@@H](O)[C@@]5(O)CC=CC(=O)[C@]45C)[C@@H]4CC[C@@](O)([C@@H]2C)[C@]43C)OC1=O
1658,CC1=C2CC[C@H]3[C@@H]4C[C@H]5O[C@]56CC=CC(=O)[C@]6(C)[C@H]4C[C@@](O)([C@]23C)[C@@]2(OC(=O)C(C)=C2C)C1=O
1659,CC1=C2CC[C@H]3[C@@H]4C[C@@H](O)[C@@]5(O)CC=CC(=O)[C@]5(C)[C@H]4C[C@@](O)([C@]23C)[C@@]2(OC(=O)C(C)=C2C)C1=O
1660,CC1=C2CC[C@H]3[C@@H]4C[C@@H](O)[C@@]5(Cl)CC=CC(=O)[C@]5(C)[C@H]4C[C@@](O)([C@]23C)[C@@]2(OC(=O)C(C)=C2C)C1=O
1661,CC1=C(C)[C@]2(OC1=O)C(=O)C(CO)=C1CC[C@H]3[C@@H]4C[C@H]5O[C@]56CC=CC(=O)[C@]6(C)[C@H]4C[C@@]2(O)[C@]13C
1662,CC1=C(C)[C@]2(OC1=O)C(=O)C(CO)=C1CC[C@H]3[C@@H]4CC=C5CC=CC(=O)[C@]5(C)[C@H]4C[C@@]2(O)[C@]13C
1663,CC1=C(C)[C@]2(OC1=O)C(=O)C(CO)=C1CC[C@H]3[C@@H]4C[C@@H](O)[C@@]5(Cl)CC=CC(=O)[C@]5(C)[C@H]4C[C@@]2(O)[C@]13C
1664,COc1cc(-c2oc3c(OC)c(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)ccc1O
1665,O=C1c2ccc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O
1666,C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](C)[C@]1(O)CCC(=O)[C@@]21C
1667,CO[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](C)O[C@@H](O[C@H]4[C@H](O[C@H]5CC[C@]6(C)[C@H]7CC[C@]89C(=O)O[C@@](C)(CCC=C(C)C)[C@H]8[C@@H](OC(C)=O)C[C@@]9(C)C7=CC[C@H]6C5(C)C)OC[C@@H](O)[C@@H]4O)[C@H](O)[C@H]3O)O[C@H](CO)[C@H]2O)O[C@H](CO)[C@H]1O
